row_type	key	date	author	subject_or_title	files_changed	additions	deletions	branch_or_state	merge_or_keyword_flags	head_branch	base_branch
commit	5f39d6188acf3c7d97a6ce11037c58300e0e20a1	2026-04-05	Nihala (Ma'at)	docs(research): add video distribution plan — 24 brands × 5 platforms	1	685	0		brand		
commit	2a00c60873120b49ecf32129d93181552545c8b7	2026-04-05	Nihala (Ma'at)	feat: end-to-end video production + upload + freebie CTA system	12	1774	15				
commit	8d522b7c0d0c4632331fb064fe77ad4ce7734039	2026-04-04	Nihala (Ma'at)	feat(marketing): close RSS → catalog priority loop	2	187	0		catalog		
commit	f7a824b89d161744bb7657f26895e3ecb7ac7db7	2026-04-04	Nihala (Ma'at)	fix(rendering): align with Writer Spec §23.4 — no teacher self-intro, no hardcoded intro/conclusion	1	23	67		teacher		
commit	fa4882acf5675fc9f5ee8a325d85014fa3af277f	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 12:21:13	3	8	0				
commit	217c0c6c04d58821a5887c5b3f31f46c00db1c3e	2026-04-04	Nihala (Ma'at)	fix(rendering): teacher mode pre-intro renders without author_id	1	7	3		teacher		
commit	193d4074564e5d8e71489606317a5c8deb7e501b	2026-04-04	Nihala (Ma'at)	feat(rendering): add Introduction, Conclusion, author pre-intro, teacher intro	1	93	0		teacher		
commit	5a3e2b911d5fa8d015f639098d1076d12c691c35	2026-04-04	Nihala (Ma'at)	feat(catalog): weekly brand package builder with EI learning + notifications	1	287	0		catalog,brand		
commit	b18271d69d8a11dcb35da5b0f2423dbe18fff57f	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 11:21:01	5	12	42				
commit	242c012c9371690a7a713e766cda2145070f8d84	2026-04-04	Nihala (Ma'at)	fix(teacher): use persona HOOK/SCENE for location grounding in teacher mode	2	10	3		teacher		
commit	f5d7669da32d6666e1509b568ea131cce05fc6a6	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 10:20:57	1	1	0				
commit	42ee846af0221280e3e648c3334e3eaec32ecd20	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 09:20:46	9	119	68				
commit	8a9f286bf5bafb33ead0c4c7a83deb52b3268d38	2026-04-04	Nihala (Ma'at)	fix(teacher): teacher mode renders — role inference, prose resolver, metadata merge	131	777	526		teacher		
commit	87adbba2cdd1357c95aaa56fb0f0078ff33d8c60	2026-04-04	Nihala (Ma'at)	fix(teachers): top up TAKEAWAY/THREAD/PERMISSION/PIVOT to 15 atoms per teacher	240	1920	0		teacher		
commit	9a367447422ab1c043f57953734d32aa4e9f064b	2026-04-04	Nihala (Ma'at)	feat(teachers): tag 152 STORY atoms + write 480 missing slot atoms for 13 teachers	632	3512	152		teacher		
commit	3b33a33b36bc4ee86c1f806cd4ec25707bb7bcd5	2026-04-04	Nihala (Ma'at)	feat(catalog): catalog generator + platform-tuned variation selector	2	246	4		catalog		
commit	40d3d45576323f2dededad0550f95aca8f1c0a1f	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 08:20:50	1133	4178	64050				
commit	71e0a5bc946161c55c171f3493b11a42c504c5dd	2026-04-04	Nihala (Ma'at)	feat(catalog): platform algorithm research + knob tuning config	2	256	0		catalog		
commit	26888bb0d68146671a545163d78b7c7c75982ff4	2026-04-04	Nihala (Ma'at)	feat(pipeline): V4 Book Template + gate fixes + 3,500 REFLECTION/INTEGRATION atoms	214	37671	27				
commit	2ad296194b722b6e33a45b0cbada940caf5a5011	2026-04-04	Nihala (Ma'at)	feat(pipeline): V4 Book Template — role-based STORY atom selection	1122	15630	15613				
commit	7963af1d34f334ae70cb7a72e7673eb9a1747d9b	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 05:18:52	1625	110283	3559				
commit	e7d6f0e0d8dbb7b03435b3b773cfc849931b4f50	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 04:18:02	1303	27803	448454				
commit	672d8664d12b637cdc79b129a2ad8293e0edd9b0	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 03:17:37	102	4185	610				
commit	50356655c03db4de0e7d0be40ec322e9971e63ff	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 02:17:13	2	2	1				
commit	8d9938931f1f8421ca28098b365c908f1a6068cb	2026-04-03	Ahjan108	docs+fix: chat export alignment note and Core tests repair	7	224	106				
commit	cc04e2e83ed0883d4e3a9f2e1060184c8bf13ca4	2026-04-04	Nihala (Ma'at)	fix(translate_cloud): validate_translation handles 3-tuple parse_canonical rows	2	14	7	(claude/silly-kare)			
commit	69cde72698c002479c8e5cd673b040e6f51abf15	2026-04-04	Nihala (Ma'at)	feat(localization): wire Together AI as primary LLM provider, DashScope as fallback	4	60	15				
commit	b460cb7ed09efe4b3d48120e1a95b2c88c12c1ae	2026-04-04	Nihala (Ma'at)	feat(localization): wire Together AI as primary LLM provider, DashScope as fallback	4	57	13				
commit	982624efc8f61c8f082550bb64f1321e9d6b295d	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 01:17:08	1	1	0				
commit	c675568f16f83293fb07d811c411ea677e535f00	2026-04-04	Nihala (Ma'at)	chore(backup): auto backup 2026-04-04 00:17:02	1	1	0				
commit	3ff83cf44cf8b88189ac61a3aa9a6222697b4d44	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 23:16:58	1	1	0				
commit	6bb91aad960b5c6f53e44bf1de5e3a00bdf4a793	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 22:16:54	1	1	0				
commit	e2b6b4cc5b9144fb19ebe337235d014806a208ce	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 21:16:51	1	1	0				
commit	f5d66a6f77bf5beceb2df0a3cbe39ee8940f4786	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 20:16:46	1	1	0				
commit	c8ee8f8ecacda44b70eacf833d6a53f33ae398ba	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 19:16:41	1	1	0				
commit	415d861405679052bcedf85b803771e8dbcc4bc5	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 18:04:24	1	1	0				
commit	e39f87926b25673a92b0f2f1656d78808ec9efd0	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 17:04:13	2	8	1				
commit	e2f4c97d6ea9bb6a3d7398457e0bc3720050c332	2026-04-03	Nihala (Ma'at)	fix(localization): fix variant regex + remove 20-variant limit for engine atoms	2	61	22				
commit	4678f3d172285c66d3c6837117a1068da09917a5	2026-04-03	Nihala (Ma'at)	fix(localization): fix variant regex + remove 20-variant limit for engine atoms	2	61	22				
commit	c065912ae37c17802c7d4d4dd1cb1cfd8e3b9c5e	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 10:41:13	1	1	0				
commit	6aac36e78236da41391eb6edbb2a7c260c72a4bd	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 09:39:25	1	1	0				
commit	d858ab8022da0645981e330dcf093860317bd5b4	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 08:39:22	1	1	0				
commit	c97383a1d725a1302267556c0d808a54d5550a77	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 07:39:19	1	1	0				
commit	8f939f7723b20bd077ae01ef68c377a83b4f083a	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 06:39:15	14	34611	1				
commit	101703849eb36457adef44eff79edc579be63aee	2026-04-03	Nihala (Ma'at)	fix(localization): include engine directories in CJK6 translation pipeline	4	51	14				
commit	6c3b38865533b07a316aa0ac28401b533bb67d7a	2026-04-03	Nihala (Ma'at)	fix(localization): include engine directories in CJK6 translation pipeline	4	51	14				
commit	671adcbbcb6f6c3d3993ba8f4c430af38bfe3151	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 05:39:10	39	198	91				
commit	8584fc234845557aba6f70c694ee6fbbb4278fff	2026-04-02	Ahjan108	Claude/eloquent wozniak (#255)	1105	80835	74				
commit	b6ecdeb48600703efddd67c8b102d781ff2e95b8	2026-04-03	Nihala (Ma'at)	feat(onboarding): ship visual identity proof assets and wizard wiring	15	764	104		wizard		
commit	447ec53a0d940b8e653db3ad61420237591a3210	2026-04-03	Nihala (Ma'at)	docs: propagate 30-key Keychain loader to all credential-referencing docs	8	46	14	(claude/priceless-satoshi)			
commit	16a79f046570e4b3628afa4a44542b209364eed0	2026-04-03	Nihala (Ma'at)	fix(CLAUDE.md): update shell key loader from 4 to 30 keys	1	4	3				
commit	37013ee461607431916a6c14ec85cb462c518f3e	2026-04-03	Nihala (Ma'at)	docs: credential hunt pass 3 — 30 keys, Discord + CF Workers AI resolved	1	4	4				
commit	a70e815e66402f6ee7e4658a2214a17b7f68ee56	2026-04-03	Nihala (Ma'at)	docs: credential hunt pass 2 — 28 keys in Keychain, messaging tokens added	1	13	7				
commit	3149184e5dc5d2b685067fe2de3019f8df4f10a4	2026-04-03	Nihala (Ma'at)	fix(ci): allow translate workflow to run from any branch	1	6	1				
commit	dd367721d83d187a50f21623f02310e6299b0073	2026-04-03	Nihala (Ma'at)	feat(atoms): Pearl_Dev writes 6,624 STORY atoms at band 4-5 depth 2-4	1104	80829	73				
commit	dc9c5c65c30d431a75b301502007d2658d2f342a	2026-04-03	Nihala (Ma'at)	docs: credential hunt — 22 keys in Keychain + 14 pushed to GitHub Secrets	1	40	9				
commit	897bb39a58999e0a061a2b8f5f13521b18d0cac1	2026-04-03	Nihala (Ma'at)	docs: add CREDENTIAL_HUNT_DEV_SPEC.md — hunt down all 60 missing keys	1	205	0				
commit	a03b68744d5848579cc16bcc0db69018429f0383	2026-04-03	Nihala (Ma'at)	fix(CLAUDE.md): put Singapore DashScope URL at the TOP of every session	1	16	0				
commit	478bf6b2c038db54d4d5f6abd22942a6d7f2a464	2026-04-03	Nihala (Ma'at)	fix(docs): Qwen is SINGAPORE not Beijing — document all local keys	1	41	16				
commit	292f76d66690bba4f5c59187ffde3d97c5822719	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 02:38:54	4	54	0				
commit	92d0941b081134e3c9146b6cfa99a14b9d5f9598	2026-04-03	Nihala (Ma'at)	feat: add video bank image generation workflow (RunComfy)	1	32	0				
commit	a379e41b889c2ffec8a3a634a5706cf80ad061ad	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 01:38:47	1	1	0				
commit	45a189e9397f9212efe13bce4d2008bfe2950672	2026-04-03	Nihala (Ma'at)	chore(backup): auto backup 2026-04-03 00:38:42	1	1	0				
commit	dc7a943948558714fcdcb34a4da7ca45369f2f6d	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 23:38:37	196	3351	31				
commit	a9e84d584a315b0f17b70fa5c8db8b288fa11fb2	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 22:38:34	1	1	0				
commit	65a824892ad38aea04b3a96c290559c1aae2993d	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 21:38:30	1	1	0				
commit	b7cd9358ef8c10cf9773caeedda9a238d210b565	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 20:38:26	1	1	0				
commit	d36b8b7b207959985aefe610bf0f8ba24548c2f0	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 19:38:22	33	420	66				
commit	4e0da7286ab4f65f974dbdea2da754870bdc3f26	2026-04-02	Nihala (Ma'at)	test: 0 failures (1,308 pass) + 3 new test files (69 tests)	4	782	0				
commit	be5428995bb48405d4d51ceeb38f47a82517d4ba	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 18:38:19	6	2888	43				
commit	8c238e4cce08bfcaf2dcbde308d43f49a44e19d7	2026-04-02	Nihala (Ma'at)	fix(governance): add RUNCOMFY_API_KEY to secrets_expected registry	1	6	0				
commit	e2ccbe273d2ed99347b63f51fa85ce4af5547d51	2026-04-02	Nihala (Ma'at)	feat(manga): add CI workflow for RunComfy image generation	1	56	0		manga		
commit	53c8b67d5c92e33bf3b13fc87124b05ba412b372	2026-04-02	Nihala (Ma'at)	docs: add VOICE_GRAPHS_IMPLEMENTATION_DEV_SPEC.md handoff spec	1	494	0				
commit	05882965c63643822c7d99c1ed8bd681351cb336	2026-04-02	Nihala (Ma'at)	docs: add RunComfy (§19) to Integration Credentials Registry + env checker	2	17	0				
commit	8d2506e924a072fd72a8ae48114bc839119cfbcc	2026-04-02	Nihala (Ma'at)	feat(manga): wire RunComfy as primary image backend, demote FLUX to fallback	5	641	3		manga		
commit	0de19be9057889c0796d8d1a631ce67daf4d03a5	2026-04-02	Nihala (Ma'at)	fix: restore ComfyUI/RunComfy image generation system lost in PR #245	9	1784	0				
commit	bcc645ec7e4fc138667fd0bc8e24cb1331bdf8c5	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 17:38:14	5	2891	0				
commit	8be2dd1f72a1c2ab7a93d6c6afa77da1ec50dda9	2026-04-02	Nihala (Ma'at)	fix(v4): permanently lock V4 freeze — block legacy long-form formats	3	73	8				
commit	2678aa527b8591010b94af7fe80dbed31431b408	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 16:38:11	1	1	0				
commit	4a532221eb58750ed31fcf6134bc04fb73fddf39	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 15:38:07	2	2	1				
commit	1abd0ba50d981ea3a18ceb541eb391eacee4f553	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 14:38:03	15	73	18				
commit	3094b4e9964e36adb64a885898aa8cf84831c5a1	2026-04-01	Ahjan108	feat(quality): bestseller pipeline test audit + atom metadata tagging + depth-aware assembly (#254)	1207	28159	11546		audit		
commit	21c9f1df860d32e9a99a4c21d8e6f36e7802cb48	2026-04-02	Nihala (Ma'at)	feat(quality): bestseller pipeline test audit + atom metadata tagging + depth-aware assembly	1207	28159	11545		audit		
commit	94c77203448d3bfa36b4db52c4160f06180ca59a	2026-04-02	Nihala (Ma'at)	fix(PhoenixControl): 4 compile errors — builds clean on macOS 13	8	14	12				
commit	bd3510f30e2f0e748ceb8eb653a3f788fe7f5028	2026-04-02	Nihala (Ma'at)	feat(governance): automated Pearl_PM + Pearl_Architect PR review gate	3	469	37				
commit	850b80f3aa56c875eacc6e6d2fd90f809851e36c	2026-04-01	Ahjan108	test: verify change-impact CI runs (#253)	1	1	0				
commit	c65a50cc825ec14007d8bcecbef008e1afbb656a	2026-04-02	Nihala (Ma'at)	fix(safety): add mass-deletion guard to prevent PR #245-type incidents	3	91	30				
commit	702ef846a3faa34e315de0420d0fd0e8d3d0cdcb	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 13:37:57	63	824	328				
commit	e80b3f9de5b75296c284edc818df2fbfc705e0aa	2026-04-02	Nihala (Ma'at)	feat: cherry-pick 3 unmerged files from local branches	3	1859	0				
commit	a38c1eb629b9e6c904205229ee5d2421edb3603a	2026-04-02	Nihala (Ma'at)	chore(backup): auto backup 2026-04-02 12:37:50	18	1394	24				
commit	022f890c46b7135ba72649e2f02d9a5bc38c2226	2026-04-01	Ahjan108	fix: restore 19,948 files accidentally deleted by PR #245 squash-merge (#252)	19948	4480527	0				
commit	36b952b91e46461bb8d8c693168fc56af9e717a3	2026-04-01	Ahjan108	fix(ci): restore 36 workflow files accidentally deleted by PR #245 (#250)	36	3100	0				
commit	9496c0d6aa6589d50aef980a0b325d592bba667c	2026-04-01	Ahjan108	docs(localization): CJK6 locale parity report 2026-04-02 (#249)	1	77	0				
commit	dd48365ce9a1d4259e5c2fd862c9934e560c4198	2026-04-02	Nihala (Ma'at)	chore: trigger CI for locale parity PR	1	1	0				
commit	34e716dcf215873e0c33522a3d23df7d5d559f70	2026-04-02	Nihala (Ma'at)	docs: add locale parity report pointer to DOCS_INDEX	1	1	0				
commit	331142f94b144c4f732765220ee439f7a8567a74	2026-04-02	Nihala (Ma'at)	docs(localization): add CJK6 locale parity report for 2026-04-02	1	77	0				
commit	bba889f140f797aa1db6be1e848fc65a2895d4f5	2026-04-01	Ahjan108	Tighten Brand Admin Media Generation Contract (#245)	20028	15020	4465333		brand		
commit	8be0ab75dc2bc263da66c2cc4431174c7786b7a7	2026-04-01	github-actions[bot]	feat(localization): translate tech_finance_burnout bestseller atoms to ko-KR (#243)	75	9697	0				
commit	a708ba0de4320b57a46fb9b9ba5f8060d2456f89	2026-04-01	github-actions[bot]	feat(localization): translate tech_finance_burnout bestseller atoms to ja-JP (#242)	75	9839	0				
commit	7bebfe8ffb0350f2ef4f251b0ba93a74f0e46aab	2026-04-01	github-actions[bot]	feat(localization): translate tech_finance_burnout bestseller atoms to zh-HK (#240)	75	9639	0				
commit	be768980770569531d27b4b610ccfafe1e55d6a0	2026-04-01	github-actions[bot]	feat(localization): translate tech_finance_burnout bestseller atoms to zh-SG (#239)	75	9511	0				
commit	ca757c9a8ab4fa871c877e5bd3c0c8260c0be24b	2026-04-01	github-actions[bot]	feat(localization): translate tech_finance_burnout bestseller atoms to zh-TW (#238)	75	9522	0				
commit	46707f3433dc00737ea4bbc4f6ac560cd195aaf4	2026-04-01	github-actions[bot]	feat(localization): translate tech_finance_burnout bestseller atoms to zh-CN (#237)	75	9499	0				
commit	2c47baff541519c9ffcc95200e9b92428043cf19	2026-04-01	github-actions[bot]	feat(localization): translate educators bestseller atoms to zh-SG (#236)	40	5043	0				
commit	0d12795646da634046292e9212d4c4fe118e03a4	2026-04-01	github-actions[bot]	feat(localization): translate educators bestseller atoms to zh-HK (#235)	40	5207	0				
commit	2079f2b547d0cc08d897ebe6b93129efc1336354	2026-04-01	github-actions[bot]	feat(localization): translate educators bestseller atoms to zh-TW (#234)	40	5302	0				
commit	cc901cb4f11f8d8a5ac5f910e050ecb53e6c310a	2026-04-01	github-actions[bot]	feat(localization): translate educators bestseller atoms to zh-CN (#233)	40	4987	0				
commit	dbfaac7600cdce70a041b8cdade3e99b199b0ab3	2026-04-01	github-actions[bot]	feat(localization): translate working_parents bestseller atoms to ko-KR (#232)	16	2068	0				
commit	5b4ce222ea34cecd7374c486873260b5e46f3de0	2026-04-01	Ahjan108	fix(simulation): raise 1k-book pass rate from 74.5% to 99.9% (#247)	6	38540	5				
commit	c3069dd0912ee7348fc19e5573b2ac7346d33150	2026-04-01	github-actions[bot]	feat(localization): translate working_parents bestseller atoms to ja-JP (#231)	16	1953	0				
commit	4edf5947b30185b11970b28488c1108ba445d0da	2026-04-01	github-actions[bot]	feat(localization): translate working_parents bestseller atoms to zh-HK (#230)	16	2050	0				
commit	2ef1658a8615fbee1be7a77a198358db8de35aaf	2026-04-01	github-actions[bot]	feat(localization): translate working_parents bestseller atoms to zh-SG (#229)	16	2013	0				
commit	d6ebf1d4a3aa5b7c8744b1a82d80e26c3341f241	2026-04-01	github-actions[bot]	feat(localization): translate working_parents bestseller atoms to zh-TW (#228)	16	2205	0				
commit	a7a987d3818969c8e764b5e49460a6fb3c309162	2026-04-01	github-actions[bot]	feat(localization): translate working_parents bestseller atoms to zh-CN (#227)	16	1993	0				
commit	c1c6f86b914f979bfb5ea78f9502ae7f22850f7c	2026-04-01	github-actions[bot]	feat(localization): translate nyc_executives bestseller atoms to zh-SG (#226)	16	2114	0				
commit	7c4f6c37ac747815c802e1231a0a42194f7f0a4d	2026-04-01	github-actions[bot]	feat(localization): translate nyc_executives bestseller atoms to zh-HK (#225)	16	2038	0				
commit	dee19d953e76379f342006d445052d48d3dd70a0	2026-04-01	github-actions[bot]	feat(localization): translate nyc_executives bestseller atoms to zh-TW (#224)	16	2233	0				
commit	d4531ed71ad1791da9c559a132c436af2584c77c	2026-04-01	github-actions[bot]	feat(localization): translate millennial_women_professionals bestseller atoms to zh-HK (#223)	16	1856	0				
commit	2ad0ae749e0bc4d8b09b47dbcf1852d8a29f6f90	2026-04-01	github-actions[bot]	feat(localization): translate gen_alpha_students bestseller atoms to zh-HK (#222)	80	10212	0				
commit	99757642818a2e2d5626192171e973ba4daa9068	2026-04-01	github-actions[bot]	feat(localization): translate millennial_women_professionals bestseller atoms to zh-SG (#221)	16	2012	0				
commit	20b9dfb399faeed02ddf74462277e7187e4b1121	2026-04-01	github-actions[bot]	feat(localization): translate gen_alpha_students bestseller atoms to ko-KR (#220)	80	10445	0				
commit	032f02486e4a962278b86ff4c23257a5f15d3298	2026-04-01	github-actions[bot]	feat(localization): translate nyc_executives bestseller atoms to ko-KR (#219)	16	2135	0				
commit	fd5a684f73f99a3d2f21834ffbadc69b85a79dd2	2026-04-01	github-actions[bot]	feat(localization): translate nyc_executives bestseller atoms to zh-CN (#218)	16	1940	0				
commit	f3ddca646fdfd71ea987368094c31971181ccd7a	2026-04-01	github-actions[bot]	feat(localization): translate nyc_executives bestseller atoms to ja-JP (#217)	16	1997	0				
commit	75ad168aa5a9720bcf2976e8c1f982bb19af835f	2026-04-01	github-actions[bot]	feat(localization): translate gen_alpha_students bestseller atoms to zh-TW (#216)	80	10192	0				
commit	edbcdf597188bf3446a292b8c267d4d3facc8caf	2026-04-01	github-actions[bot]	feat(localization): translate gen_alpha_students bestseller atoms to ja-JP (#215)	80	10312	0				
commit	b5132523f211c43e3c0cfb2529416f969cc7066c	2026-04-01	github-actions[bot]	feat(localization): translate gen_alpha_students bestseller atoms to zh-SG (#214)	80	10242	0				
commit	01561c4982b13cbf02ce6bcd6854af30039a7bc9	2026-04-02	Nihala (Ma'at)	fix(simulation): raise 1k-book pass rate from 74.5% to 99.9%	6	38540	5				
commit	1a47e1494b0573ddff7c190efe5e59f22d94ae07	2026-04-01	Ahjan108	feat(video): Phase 3 — daily publish CI, quota manager, tests (#241)	1722	759766	178				
commit	797d690fe9bede9d7c2d7dd4edb4f5bf877dbe84	2026-04-01	Ahjan108	feat(messaging): add Slack/Discord/Telegram + file-send + brand admin routing (#203)	9	577	11		brand		
commit	03650e53ee7651b08b1349aa143208aff3385769	2026-04-01	Ahjan108	fix(research): rewrite 20 wrong-topic citation memos to address actual audit claims (#207)	41	1176	619		audit		
commit	3c353b96b92349be7feba2e066ba562247d4c741	2026-04-01	Ahjan108	Integration credentials: Phase 1+2 canonical wiring (#244)	38	1761	18				
commit	47d629c6d1a16b60f63479c9e6367f0a04705fd5	2026-04-01	Ahjan108	feat(ci): add 1,000-book simulation runner and bestseller quality analyzer (#211)	2	1264	0				
